sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,source_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,source_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,source_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,source_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,source_tier_flag
145506.77+354749.5,223.77821060015003,35.797087344699456,3.022,VI,0,1,J145506.7+354749,1,3.99,3.02,0.138,145507+354745,1,2.3,0.4,,NA,,,,,,NA,,,,,5.0
113602.79+354459.8,174.01166262342844,35.74996297769007,3.426,PIPE,0,2,J113602.8+354459,1,4.85,5.09,0.144,113602+354459,1,4.1,0.5,,NA,,,,,,NA,,,,,5.0
152246.98+354420.2,230.6957641716287,35.73895460000929,3.025,PIPE,4,3,J152247.0+354420,1,1.53,1.3,0.138,,NA,,,,NA,,,,,,NA,,,,,1.0
142150.96+354337.7,215.46236813015395,35.727140041892866,3.351,PIPE,0,2,J142150.9+354337,1,2.59,2.99,0.144,142150+354338,1,15.5,1.4,,NA,,,,,,NA,,,,,5.0
141828.58+354249.4,214.61909921742182,35.713748988766696,3.22,PIPE,0,2,J141828.5+354249,1,49.33,52.37,0.142,141828+354250,1,60.6,1.9,,NA,,,,,,NA,,,,,5.0
132535.44+354225.6,201.39768081283893,35.707132153174356,3.148,VI,0,1,J132535.4+354226,1,1.98,2.48,0.146,,NA,,,,NA,,,,,,NA,,,,,1.0
135807.38+353448.2,209.5307828644419,35.580081608299096,3.038,VI,0,1,J135807.3+353448,1,1.96,2.01,0.147,,NA,,,,NA,,,,,,NA,,,,,1.0
102646.02+353145.4,156.6917819252929,35.52928059521899,3.655,VI,64,1,J102646.0+353144,1,3.62,3.13,0.134,102645+353148,1,3.0,0.4,,NA,,,,,,NA,,,,,5.0
162229.58+353108.9,245.62326900187048,35.51915198385027,3.433,VI,0,1,J162229.5+353109,1,1.54,1.71,0.143,,NA,,,,NA,,,,,,NA,,,,,1.0
115650.86+353103.5,179.2119421524696,35.51764478342717,3.138,VI,0,1,J115650.8+353103,1,197.53,199.67,0.136,115650+353103,1,197.4,5.9,,NA,,,,,,NA,,,,,5.0
154136.38+352826.7,235.40159684433544,35.47408976220282,3.247,VI,0,1,J154136.3+352827,1,1.9,1.45,0.142,,NA,,,,NA,,,,,,NA,,,,,1.0
162845.72+352824.9,247.19050241616816,35.47360899026555,4.766,PIPE,4,3,J162845.6+352825,1,3.21,3.47,0.136,162845+352825,1,3.3,0.4,,NA,,,,,,NA,,,,,5.0
074233.18+352430.7,115.63826426987978,35.40854024800123,3.386,VI,0,1,J074233.1+352430,1,1.35,1.18,0.141,,NA,,,,NA,,,,,,NA,,,,,1.0
083705.98+352223.9,129.27494249776345,35.37332825641511,4.125,VI,0,1,J083705.9+352223,1,1.1,1.33,0.132,083706+352232,1,2.3,0.4,,NA,,,,,,NA,,,,,5.0
120143.79+352147.0,180.43249387066362,35.36307155510585,3.369,VI,0,1,J120143.8+352146,1,1.21,1.25,0.128,,NA,,,,NA,,,,,,NA,,,,,1.0
112308.26+352123.6,170.7844257086355,35.35657492193942,3.484,VI,0,1,J112308.2+352123,1,2.05,2.18,0.131,112308+352130,1,2.5,0.4,,NA,,,,,,NA,,,,,5.0
155756.97+351939.7,239.4873947027338,35.327700244504676,3.218,VI,0,1,J155756.9+351939,1,1.79,1.0,0.139,,NA,,,,NA,,,,,,NA,,,,,1.0
092116.98+351306.0,140.32076240489056,35.21833414361788,3.224,VI,0,1,J092116.9+351305,1,18.41,20.24,0.14,092116+351308,1,21.9,0.8,,NA,,,,,,NA,,,,,5.0
141815.63+351204.5,214.56515880035022,35.20127107913133,3.121,VI,0,1,J141815.6+351204,1,6.65,5.84,0.138,141815+351205,1,6.1,0.5,,NA,,,,,,NA,,,,,5.0
152942.19+350851.3,232.4258318203353,35.14758608779926,5.966,PIPE,0,2,J152942.2+350851,1,66.96,89.99,0.134,152942+350852,1,105.0,3.2,,NA,,,,,,NA,,,,,5.0
081333.32+350810.7,123.38885514672779,35.13632708415961,4.92,VI,0,1,J081333.2+350811,1,20.04,37.45,0.156,081333+350812,1,35.6,1.1,,NA,,,,,,NA,,,,,5.0
105754.89+350408.3,164.47872838591738,35.06899185204192,3.064,VI,0,1,J105754.9+350408,1,12.43,12.76,0.143,105754+350408,1,13.1,0.5,,NA,,,,,,NA,,,,,5.0
083556.04+345128.7,128.98353393658013,34.85798670318474,3.054,VI,0,1,J083556.0+345128,1,59.63,60.95,0.154,083556+345128,1,58.1,1.8,,NA,,,,,,NA,,,,,5.0
072516.52+345108.9,111.31885202272129,34.85249305388806,3.313,PIPE,0,2,J072516.5+345109,1,95.52,98.92,0.13,072516+345108,1,99.8,3.0,,NA,,,,,,NA,,,,,5.0
084757.35+345039.5,131.98897768103373,34.84430680584873,3.019,VI,4,1,J084757.3+345039,1,2.25,2.48,0.153,084757+345050,1,2.5,0.5,,NA,,,,,,NA,,,,,5.0
144551.75+344347.5,221.46565910430274,34.72987741087678,3.659,VI,0,1,J144551.7+344347,1,10.44,10.55,0.138,144551+344348,1,11.7,0.5,,NA,,,,,,NA,,,,,5.0
152759.07+344118.2,231.99613541994142,34.68840365586175,4.322,VI,0,1,J152759.0+344118,1,4.68,4.53,0.145,152759+344119,1,3.9,0.4,,NA,,,,,,NA,,,,,5.0
104838.23+343645.3,162.159314497539,34.61260838477831,3.225,VI,0,1,J104838.2+343645,1,1.38,0.76,0.154,,NA,,,,NA,,,,,,NA,,,,,1.0
100920.50+343621.5,152.33545556684226,34.605978751026946,4.574,PIPE,4,3,J100920.4+343621,1,1.23,0.99,0.135,,NA,,,,NA,,,,,,NA,,,,,1.0
103849.35+343338.7,159.70566258472576,34.560776480026085,3.916,VI,0,1,J103849.3+343338,1,4.63,4.65,0.13,103849+343343,1,3.9,0.4,,NA,,,,,,NA,,,,,5.0
134544.74+343255.6,206.436434216235,34.54878109342975,3.22,VI,4,1,J134544.7+343255,1,1.74,1.48,0.137,134544+343246,1,2.9,0.4,,NA,,,,,,NA,,,,,5.0
150937.92+343049.2,227.40800071032788,34.51369261400844,3.281,VI,0,1,J150937.9+343049,1,7.28,7.07,0.147,150937+343049,1,6.7,0.5,,NA,,,,,,NA,,,,,5.0
101747.75+342737.8,154.44899228123668,34.460511891564565,3.696,VI,0,1,J101747.7+342737,1,2.82,2.64,0.145,,NA,,,,NA,,,,,,NA,,,,,1.0
112344.71+342546.7,170.93631743744908,34.42964540245371,3.155,VI,0,1,J112344.7+342547,1,11.84,14.91,0.146,112344+342548,1,14.8,0.6,,NA,,,,,,NA,,,,,5.0
101336.21+342317.6,153.40090540420044,34.38824295329384,3.014,VI,0,1,J101336.2+342317,1,275.84,277.55,0.134,101336+342317,1,278.2,8.4,,NA,,,,,,NA,,,,,5.0
141913.52+341816.5,214.80636544446378,34.304606672405576,6.187,PIPE,4,3,J141913.5+341816,1,2.89,2.8,0.135,141913+341819,1,2.4,0.5,,NA,,,,,,NA,,,,,5.0
131814.02+341805.6,199.558454,34.301564,4.849,DR6Q_HW,-1,1,J131814.0+341805,1,3.73,3.1,0.148,131814+341802,1,3.5,0.4,,NA,,,,,,NA,,,,,5.0
133150.12+341104.9,202.95887062542823,34.184705514831265,3.389,VI,0,1,J133150.1+341105,1,2.1,1.49,0.146,,NA,,,,NA,,,,,,NA,,,,,1.0
084044.19+341101.6,130.18413924891985,34.18378682663326,3.895,VI,0,1,J084044.1+341101,1,13.64,13.59,0.149,084044+341100,1,14.6,0.6,,NA,,,,,,NA,,,,,5.0
081020.92+340920.1,122.58719992234845,34.15558573620219,3.761,VI,0,1,J081020.9+340920,1,2.57,1.78,0.152,,NA,,,,NA,,,,,,NA,,,,,1.0
141045.76+340909.8,212.6906820479574,34.152745856341994,4.369,VI,0,1,J141045.7+340909,1,2.27,2.11,0.15,141045+340922,1,3.0,0.5,,NA,,,,,,NA,,,,,5.0
150149.45+340831.6,225.45604639902353,34.14213218081198,3.361,VI,0,1,J150149.4+340831,1,18.53,18.91,0.148,150149+340831,1,19.2,0.7,,NA,,,,,,NA,,,,,5.0
171637.66+340702.8,259.1569502340179,34.11746966400531,3.154,VI,0,1,J171637.6+340702,1,18.87,18.97,0.152,171637+340702,1,18.9,0.7,,NA,,,,,,NA,,,,,5.0
081420.95+340652.5,123.58730543507315,34.11459307788632,3.943,VI,0,1,J081420.9+340653,1,3.34,4.25,0.137,081420+340650,3,3.8,0.5,,NA,,,,,,NA,,,,,1.0
162244.00+335406.6,245.68334679529482,33.901845619364025,3.087,VI,0,1,J162243.8+335406,1,3.49,5.05,0.131,162244+335405,1,5.9,0.4,,NA,,,,,,NA,,,,,5.0
131238.88+335350.6,198.1620158336658,33.8974016161418,3.107,VI,0,1,J131238.8+335350,1,22.33,22.99,0.144,131238+335350,1,22.3,0.8,,NA,,,,,,NA,,,,,5.0
110817.50+334455.6,167.07294539464553,33.748792986094486,3.138,VI,0,1,J110817.5+334456,1,1.33,0.84,0.14,,NA,,,,NA,,,,,,NA,,,,,1.0
112500.47+333858.0,171.2519593249957,33.649468339231866,3.437,VI,0,1,J112500.5+333858,1,120.94,156.11,0.191,112500+333858,1,164.0,5.8,,NA,,,,,,NA,,,,,5.0
172230.34+332936.0,260.6264200527417,33.493342708105295,3.036,VI,0,1,J172230.3+332936,1,1.43,1.31,0.137,,NA,,,,NA,,,,,,NA,,,,,1.0
093613.95+332905.8,144.05815892649557,33.48496278764915,3.469,VI,0,1,J093613.9+332905,1,20.65,22.46,0.144,093613+332906,1,23.5,0.8,,NA,,,,,,NA,,,,,5.0
153535.13+332108.4,233.89641138028168,33.35235844339606,3.033,VI,0,1,J153535.1+332108,1,48.0,49.27,0.152,153535+332108,1,49.7,1.5,,NA,,,,,,NA,,,,,5.0
141722.59+331249.8,214.344141498092,33.21385136599783,3.42,VI,0,1,J141722.6+331249,1,1.32,1.48,0.13,,NA,,,,NA,,,,,,NA,,,,,1.0
080601.77+331011.0,121.50739723212749,33.16972607964623,3.049,PIPE,0,2,J080601.6+331010,1,34.13,38.54,0.117,080601+331010,1,43.7,1.4,,NA,,,,,,NA,,,,,5.0
093056.34+330959.4,142.73478386631731,33.16650498826333,3.171,VI,0,1,J093056.3+330959,1,5.1,5.44,0.144,093055+331003,1,4.7,0.5,,NA,,,,,,NA,,,,,5.0
120447.15+330938.7,181.19646841315654,33.160765750435736,3.61,VI,0,1,J120447.1+330938,1,1.05,1.12,0.146,,NA,,,,NA,,,,,,NA,,,,,1.0
084347.47+330711.2,130.9478086915299,33.11980540956363,3.312,PIPE,0,2,J084347.4+330711,1,1.34,1.27,0.141,,NA,,,,NA,,,,,,NA,,,,,1.0
104209.14+330422.7,160.53809684125403,33.07298891851325,3.578,VI,0,1,J104209.1+330423,1,1.72,1.35,0.116,,NA,,,,NA,,,,,,NA,,,,,1.0
132447.13+330242.4,201.19639003612542,33.045124774363295,3.246,PIPE,64,3,J132447.1+330241,1,1.84,6.6,0.118,132446+330245,1,20.0,0.7,,NA,,,,,,NA,,,,,5.0
134108.11+330110.2,205.28380195169632,33.01950459174187,5.239,PIPE,0,2,J134108.1+330110,1,69.41,69.81,0.115,134108+330110,1,71.6,2.2,,NA,,,,,,NA,,,,,5.0
075121.47+330006.1,117.83949879130907,33.001697807265245,3.178,PIPE,0,2,J075121.5+330006,1,1.89,1.6,0.108,,NA,,,,NA,,,,,,NA,,,,,1.0
145927.03+325357.9,224.86264478350398,32.899442770737025,3.332,VI,0,1,J145927.0+325358,1,85.98,120.15,0.105,145927+325358,1,123.5,3.7,,NA,,,,,,NA,,,,,5.0
121638.89+324327.8,184.16207850365674,32.72441502172589,3.257,VI,4,1,J121638.9+324328,1,2.42,2.17,0.145,,NA,,,,NA,,,,,,NA,,,,,1.0
164044.43+324033.6,250.18516060014275,32.676026442094184,3.487,VI,0,1,J164044.4+324033,1,2.7,2.01,0.147,164045+324025,1,2.7,0.4,,NA,,,,,,NA,,,,,5.0
124039.72+323913.5,190.1655216316122,32.653771191437585,3.132,VI,0,1,J124039.7+323913,1,1.5,1.06,0.15,,NA,,,,NA,,,,,,NA,,,,,1.0
160946.54+323906.0,242.4439365850982,32.65168871303339,3.091,VI,0,1,J160946.5+323906,1,4.44,4.09,0.172,160946+323904,1,3.8,0.4,,NA,,,,,,NA,,,,,5.0
101642.73+323531.7,154.1780626819252,32.592166215679015,3.771,VI,0,1,J101642.7+323531,1,2.05,1.47,0.142,,NA,,,,NA,,,,,,NA,,,,,1.0
081624.08+323141.5,124.10036817895562,32.52820413993286,5.955,PIPE,4,3,J081624.0+323142,1,2.58,3.0,0.183,,NA,,,,NA,,,,,,NA,,,,,1.0
074748.22+323130.6,116.95092712517427,32.52516849829226,3.362,VI,0,1,J074748.2+323130,1,1.18,0.98,0.145,,NA,,,,NA,,,,,,NA,,,,,1.0
080615.05+323056.8,121.56272075926904,32.515791735850414,3.007,VI,0,1,J080615.0+323057,1,2.02,1.8,0.144,,NA,,,,NA,,,,,,NA,,,,,1.0
150543.69+323012.0,226.43207793396172,32.50334686545353,3.341,VI,0,1,J150543.7+323012,1,4.92,4.67,0.147,150543+323005,1,3.6,0.4,,NA,,,,,,NA,,,,,5.0
121134.39+322615.2,182.89330194583556,32.437569996339825,4.144,VI,0,1,J121134.4+322615,1,3.69,3.49,0.149,121134+322604,1,3.4,0.4,,NA,,,,,,NA,,,,,5.0
092030.94+322523.2,140.12894062204907,32.42312592517765,4.122,VI,0,1,J092030.9+322522,1,1.91,1.62,0.151,092030+322514,1,2.3,0.5,,NA,,,,,,NA,,,,,5.0
123544.83+321945.8,188.93682990916426,32.329412035715784,3.875,VI,0,1,J123544.8+321945,1,1.03,1.41,0.135,,NA,,,,NA,,,,,,NA,,,,,1.0
083324.30+321849.4,128.35128491291158,32.313728934721624,3.923,VI,0,1,J083324.2+321849,1,1.97,1.32,0.135,,NA,,,,NA,,,,,,NA,,,,,1.0
171033.25+321534.9,257.6385457943785,32.25969615532862,3.344,VI,4,1,J171033.2+321534,1,12.88,14.44,0.145,171033+321536,1,13.3,0.6,,NA,,,,,,NA,,,,,5.0
150137.63+321437.2,225.4068267769681,32.24369060861907,3.511,VI,0,1,J150137.6+321437,1,1.57,1.18,0.145,,NA,,,,NA,,,,,,NA,,,,,1.0
151437.92+321347.6,228.6580158550687,32.22989245908502,3.39,VI,0,1,J151437.9+321347,1,5.59,5.89,0.134,151438+321345,1,4.7,0.4,,NA,,,,,,NA,,,,,5.0
134245.72+321145.0,205.69053182137557,32.19583966555841,3.002,VI,0,1,J134245.7+321144,1,2.07,2.51,0.14,134245+321137,1,5.3,0.5,,NA,,,,,,NA,,,,,5.0
111143.34+320952.5,167.93060308371201,32.16459234743345,3.378,PIPE,0,2,J111143.3+320952,1,3.23,3.51,0.131,111142+320948,1,2.9,0.4,,NA,,,,,,NA,,,,,5.0
134329.90+320800.2,205.87459806878542,32.133391881531395,3.153,VI,0,1,J134329.9+320800,1,22.73,23.33,0.147,134329+320802,1,19.5,0.7,,NA,,,,,,NA,,,,,5.0
171619.84+320526.0,259.0827071987279,32.09056113542618,3.528,VI,0,1,J171619.8+320525,1,1.51,1.57,0.138,,NA,,,,NA,,,,,,NA,,,,,1.0
115450.40+320057.0,178.71002105197022,32.015858713743654,3.085,VI,68,1,J115450.4+320057,1,5.5,5.76,0.139,115450+320057,1,3.7,0.4,,NA,,,,,,NA,,,,,5.0
130906.69+315800.1,197.27788421248215,31.96671904241884,3.92,VI,0,1,J130906.6+315800,1,3.44,2.75,0.18,,NA,,,,NA,,,,,,NA,,,,,1.0
081245.18+315536.3,123.18825105511208,31.926764311197914,3.967,VI,0,1,J081245.1+315536,1,10.67,10.94,0.14,081244+315536,1,12.8,1.0,,NA,,,,,,NA,,,,,5.0
091413.56+315535.4,138.55653345763474,31.926505681861435,3.119,VI,0,1,J091413.5+315535,1,2.89,2.84,0.137,091413+315540,1,2.4,0.4,,NA,,,,,,NA,,,,,5.0
132952.86+315411.0,202.47025965267426,31.90307290106161,3.788,VI,0,1,J132952.8+315411,1,778.96,799.53,0.462,132952+315411,1,829.0,24.9,,NA,,,,,,NA,,,,,5.0
133724.69+315254.5,204.3528927163751,31.881817370928154,3.179,VI,0,1,J133724.7+315254,1,82.49,83.3,0.135,133724+315254,1,83.9,2.5,,NA,,,,,,NA,,,,,5.0
140025.40+314910.6,210.10586800932396,31.8196137017262,4.64,VI,0,1,J140025.4+314910,1,20.16,20.51,0.136,140025+314910,1,21.9,0.8,,NA,,,,,,NA,,,,,5.0
142745.63+314601.4,216.94014120558853,31.767068880025192,3.05,VI,0,1,J142745.6+314601,1,4.92,4.69,0.141,142745+314601,1,5.4,0.5,,NA,,,,,,NA,,,,,5.0
090602.63+314255.5,136.5109844966854,31.715426017880407,3.538,VI,0,1,J090602.6+314255,1,32.12,32.91,0.135,090602+314255,1,32.3,1.0,,NA,,,,,,NA,,,,,5.0
104523.43+314231.6,161.347660323956,31.70879888376422,3.244,VI,0,1,J104523.4+314231,1,147.63,152.06,0.137,104523+314232,1,162.7,4.9,,NA,,,,,,NA,,,,,5.0
161327.19+313753.8,243.3633137618324,31.631623911254824,3.141,VI,0,1,J161327.1+313752,1,1.08,0.57,0.145,,NA,,,,NA,,,,,,NA,,,,,1.0
123945.51+313705.9,189.93964004858765,31.61831536067939,3.014,VI,0,1,J123945.5+313705,1,1.56,0.89,0.143,,NA,,,,NA,,,,,,NA,,,,,1.0
121108.84+313632.3,182.78685465751457,31.60899970978854,3.213,VI,0,1,J121108.8+313632,1,3.84,2.99,0.142,121107+313625,1,2.8,0.5,,NA,,,,,,NA,,,,,5.0
125451.09+313630.7,193.71288872954096,31.608547090139304,3.028,VI,0,1,J125451.0+313631,1,2.38,2.46,0.142,125451+313627,1,7.5,0.5,,NA,,,,,,NA,,,,,5.0
144922.23+313542.8,222.3426626240414,31.595240776415537,3.432,VI,0,1,J144922.2+313542,1,7.89,7.65,0.137,144922+313545,1,8.8,0.5,,NA,,,,,,NA,,,,,5.0
123315.94+313218.4,188.31642731223096,31.538463280207516,3.193,VI,4,1,J123315.9+313218,1,4.01,3.83,0.142,123315+313223,1,4.0,0.4,,NA,,,,,,NA,,,,,5.0
133139.90+312757.7,202.9162718500852,31.46603625600267,3.028,VI,0,1,J133139.9+312757,1,18.57,19.64,0.213,133140+312756,1,32.3,1.4,,NA,,,,,,NA,,,,,5.0
101738.59+312324.5,154.4108159804972,31.39014084069877,3.345,VI,0,1,J101738.6+312324,1,3.35,3.47,0.144,101739+312323,1,4.2,0.5,,NA,,,,,,NA,,,,,5.0
075113.05+312038.0,117.80437499081785,31.343901550637547,3.72,VI,0,1,J075113.0+312038,1,5.84,5.6,0.128,075113+312040,1,8.6,0.5,,NA,,,,,,NA,,,,,5.0
153203.97+312011.9,233.016555652073,31.33664686929521,3.44,VI,0,1,J153203.9+312012,1,1.69,1.87,0.128,,NA,,,,NA,,,,,,NA,,,,,1.0
115121.38+311936.5,177.8391005864831,31.326810489864602,3.444,PIPE,4,3,J115121.3+311936,1,1.31,0.98,0.106,,NA,,,,NA,,,,,,NA,,,,,1.0
124350.37+311918.5,190.9598843400697,31.321825537351813,3.321,VI,0,1,J124350.3+311918,1,1.56,1.58,0.137,,NA,,,,NA,,,,,,NA,,,,,1.0
170449.90+311728.2,256.20791780520665,31.291193157390705,3.025,VI,0,1,J170449.8+311728,1,45.2,45.98,0.15,170450+311730,1,58.0,2.1,,NA,,,,,,NA,,,,,5.0
172026.69+310431.6,260.11122776371997,31.07546408117005,4.62,VI,0,1,J172026.6+310431,1,10.72,10.56,0.142,172026+310429,1,11.3,0.5,,NA,,,,,,NA,,,,,5.0
100322.35+310216.2,150.84315806569046,31.0378558968837,3.455,VI,4,1,J100322.4+310216,1,13.84,16.83,0.151,100322+310216,1,20.2,0.7,,NA,,,,,,NA,,,,,5.0
123317.97+310148.6,188.32490556109843,31.030176218463,3.06,VI,0,1,J123318.0+310148,1,1.15,1.32,0.132,,NA,,,,NA,,,,,,NA,,,,,1.0
172003.71+310000.0,260.01549054205907,31.00000109141692,3.0,VI,0,1,J172003.7+310000,1,3.58,3.19,0.132,172003+305954,1,4.0,0.4,,NA,,,,,,NA,,,,,5.0
073938.85+305951.2,114.91188625763755,30.997572418608428,3.401,VI,0,1,J073938.8+305951,1,7.26,6.69,0.372,073938+305948,1,2.8,0.4,,NA,,,,,,NA,,,,,5.0
073654.20+305922.2,114.22587004926766,30.98950862984608,5.675,PIPE,0,2,J073654.2+305922,1,143.17,144.86,0.141,073654+305922,1,140.6,4.2,,NA,,,,,,NA,,,,,5.0
090332.10+305715.1,135.8837817202604,30.954219081642776,3.239,VI,0,1,J090332.1+305715,1,1.73,1.67,0.143,090332+305718,1,2.4,0.4,,NA,,,,,,NA,,,,,5.0
120011.06+305553.0,180.0461084376377,30.931412454374993,3.349,VI,0,1,J120011.0+305552,1,1.22,0.73,0.139,,NA,,,,NA,,,,,,NA,,,,,1.0
103205.66+305239.3,158.02361087847765,30.877598816732238,3.156,VI,0,1,J103205.6+305239,1,4.8,4.17,0.147,103205+305239,1,3.8,0.4,,NA,,,,,,NA,,,,,5.0
095548.50+305218.2,148.95211920613457,30.871749263008518,4.939,PIPE,4,3,J095548.5+305218,1,5.92,5.82,0.144,095548+305218,1,5.2,0.4,,NA,,,,,,NA,,,,,5.0
092156.27+305157.1,140.48446682947753,30.86588183818689,3.058,VI,0,1,J092156.2+305157,1,15.66,15.66,0.154,092156+305159,1,15.2,0.9,,NA,,,,,,NA,,,,,5.0
170732.69+305114.5,256.8862190684164,30.854034278292655,3.715,VI,0,1,J170732.7+305114,1,2.92,2.78,0.139,,NA,,,,NA,,,,,,NA,,,,,1.0
090502.22+304557.5,136.25927125904627,30.76598558350473,3.085,VI,0,1,J090502.2+304558,1,2.12,1.83,0.149,,NA,,,,NA,,,,,,NA,,,,,1.0
134412.05+304556.3,206.05022339437994,30.76566471350429,3.259,VI,0,1,J134412.0+304556,1,1.67,1.51,0.141,134412+304554,1,2.6,0.4,,NA,,,,,,NA,,,,,5.0
135908.29+304253.1,209.78456429348395,30.71475667631177,3.296,VI,0,1,J135908.2+304253,1,44.28,45.43,0.143,135908+304253,1,40.5,1.3,,NA,,,,,,NA,,,,,5.0
134946.95+304148.3,207.4456333568335,30.696755861080497,3.219,VI,0,1,J134946.9+304148,1,5.69,5.38,0.15,134947+304150,1,4.3,0.4,,NA,,,,,,NA,,,,,5.0
120249.23+304140.1,180.7051344314167,30.694499387933064,3.278,VI,0,1,J120249.2+304140,1,1.99,1.5,0.138,120248+304138,1,2.7,0.4,,NA,,,,,,NA,,,,,5.0
161051.60+304139.6,242.71503829770558,30.69435175775115,3.35,VI,0,1,J161051.6+304139,1,3.38,2.71,0.147,161050+304139,1,3.1,0.4,,NA,,,,,,NA,,,,,5.0
134711.77+303721.9,206.79905676975136,30.622772060191295,3.475,VI,0,1,J134711.7+303721,1,1.62,1.64,0.141,,NA,,,,NA,,,,,,NA,,,,,1.0
102106.78+303137.5,155.27826304860133,30.527096842960386,3.062,VI,0,1,J102106.8+303137,1,1.37,0.78,0.166,,NA,,,,NA,,,,,,NA,,,,,1.0
101754.39+303042.3,154.4766435040839,30.51175523501199,3.001,VI,0,1,J101754.3+303042,1,1.49,1.41,0.156,101753+303050,1,2.4,0.5,,NA,,,,,,NA,,,,,5.0
095746.83+303024.2,149.44514491082697,30.50674156731548,6.165,PIPE,0,2,J095746.8+303024,1,1.18,0.74,0.141,,NA,,,,NA,,,,,,NA,,,,,1.0
162023.38+302818.8,245.09742449230393,30.471914897433315,3.318,VI,0,1,J162023.3+302818,1,9.81,10.04,0.147,162023+302816,1,10.9,0.5,,NA,,,,,,NA,,,,,5.0
153827.69+302545.7,234.61540198617087,30.42937893755157,6.515,PIPE,4,3,J153827.6+302545,1,1.94,2.17,0.144,,NA,,,,NA,,,,,,NA,,,,,1.0
091548.90+302542.6,138.95377548228115,30.42852472932671,3.167,VI,0,1,J091548.9+302542,1,6.15,6.64,0.143,091549+302540,1,6.8,0.5,,NA,,,,,,NA,,,,,5.0
141042.30+302534.9,212.67625262214023,30.426371848132256,3.06,VI,4,1,J141042.3+302535,1,6.96,6.71,0.138,141042+302534,1,7.0,0.4,,NA,,,,,,NA,,,,,5.0
161933.65+302115.0,244.89022912183867,30.35419392900728,3.811,VI,0,1,J161933.6+302115,1,3.88,4.19,0.149,161933+302110,1,3.7,0.5,,NA,,,,,,NA,,,,,5.0
124411.34+302049.1,191.04726121988384,30.346984455472622,3.269,VI,0,1,J124411.2+302049,1,4.6,4.93,0.141,124411+302048,1,5.2,0.4,,NA,,,,,,NA,,,,,5.0
092104.36+302030.3,140.26819337131104,30.34175226351222,3.339,VI,0,1,J092104.4+302031,1,3.99,4.33,0.135,092103+302029,1,4.2,0.4,,NA,,,,,,NA,,,,,5.0
094705.51+302008.5,146.77298159000867,30.33570436994235,3.099,VI,0,1,J094705.5+302008,1,45.4,46.9,0.146,094705+302009,1,47.7,1.5,,NA,,,,,,NA,,,,,5.0
101418.78+301944.0,153.5782646592797,30.32890785753807,3.401,VI,0,1,J101418.7+301943,1,28.86,30.37,0.143,101418+301942,1,30.9,1.3,,NA,,,,,,NA,,,,,5.0
152549.04+301610.9,231.4543740865977,30.26969685096093,3.228,VI,0,1,J152549.0+301611,1,7.11,7.29,0.152,152549+301611,1,7.8,0.5,,NA,,,,,,NA,,,,,5.0
112049.11+301520.1,170.2046515872051,30.25558532379668,3.121,VI,0,1,J112049.1+301519,1,1.06,1.73,0.132,,NA,,,,NA,,,,,,NA,,,,,1.0
165127.94+301417.3,252.86642572585987,30.23813965919765,3.052,VI,0,1,J165127.9+301417,1,14.18,14.04,0.134,165127+301416,1,14.4,0.6,,NA,,,,,,NA,,,,,5.0
092329.99+301107.6,140.87499640553088,30.185470708585893,3.078,VI,0,1,J092329.9+301107,1,32.38,34.39,0.141,092329+301106,1,35.5,1.1,,NA,,,,,,NA,,,,,5.0
141620.50+301027.0,214.0854550930467,30.1741752032528,3.155,VI,0,1,J141620.5+301026,1,1.87,1.52,0.14,141620+301030,1,2.5,0.4,,NA,,,,,,NA,,,,,5.0
124258.19+300939.2,190.74247137885655,30.160912138491934,3.555,VI,4,1,J124258.2+300939,1,3.61,3.14,0.139,,NA,,,,NA,,,,,,NA,,,,,1.0
170412.68+300931.5,256.0528660383799,30.158766511451958,3.065,PIPE,0,2,J170412.6+300931,1,6.5,6.09,0.182,170412+300934,1,5.1,0.4,,NA,,,,,,NA,,,,,5.0
102156.55+300140.4,155.48566627595503,30.027899241332157,3.12,VI,0,1,J102156.5+300140,1,1.43,1.41,0.134,,NA,,,,NA,,,,,,NA,,,,,1.0
112933.62+295704.3,172.3900841255985,29.951197133320598,3.115,VI,4,1,J112933.6+295704,1,1.82,1.92,0.144,,NA,,,,NA,,,,,,NA,,,,,1.0
104959.00+294919.5,162.49587325383095,29.82210698038157,3.227,VI,0,1,J104959.0+294919,1,3.82,3.36,0.137,104958+294922,1,4.6,0.5,,NA,,,,,,NA,,,,,5.0
124122.03+294620.5,190.34182144786243,29.772385308981004,3.295,VI,0,1,J124122.0+294620,1,76.62,77.51,0.129,124121+294620,1,72.5,2.2,,NA,,,,,,NA,,,,,5.0
075758.47+294600.3,119.49364530497905,29.76675569282039,3.041,VI,0,1,J075758.4+294600,1,14.03,13.51,0.146,075758+294601,1,14.4,0.6,,NA,,,,,,NA,,,,,5.0
