sdss_name,sdss_ra,sdss_dec,sdss_z,sdss_source_z,sdss_zwarning,z_reliable_flag,FIRST,match_tier_first,Fpeak_first,Fint_first,Rms_first,NVSS,match_tier_nvss,S1.4_nvss,e_S1.4_nvss,GLEAM,match_tier_gleam,Fpwide_gleam,e_Fpwide_gleam,Fintwide_gleam,e_Fintwide_gleam,RACS-DR1,match_tier_racs,Fpk_racs,e_Fpk_racs,Ftot_racs,e_Ftot_racs,match_tier_flag,match_tier_mark,sep_first,sep_nvss,sep_racs,sep_gleam,resolve_gleam,sdss_name,Sample,Note1,Note2,first_code,nvss_code,racs_code,gleam_code
122752.01+165522.6,186.9667208930424,16.92295239165858,3.353,VI,0,1,J122752.0+165522,1,10.52,10.46,0.146,122751+165525,1,9,0.5,,,,,,,J122751.8+165522,1,7.348,0.272,7.373,0.472,1110,1110,0.073,2.937,2.87,,,122752.01+165522.6,good,,,U,U,U,ND
122756.58+362115.6,186.98579025165031,36.3543393989239,3.065,VI,0,1,,,,,,122756+362109,3,2.3,0.4,,,,,,,,,,,,,0100,0300,,8.98,,,,122756.58+362115.6,cand B,affected by radio,,ND,Uoff,ND,ND
122802.34+350958.3,187.0097905300371,35.16619504890738,3.034,VI,0,1,,,,,,122803+350941,3,7,1.1,,,,,,,,,,,,,0100,0300,,22.852,,,,122802.34+350958.3,rejected B,cp,,ND,Ucp,ND,ND
122803.31+173323.3,187.01379550531624,17.556496221981103,3.405,VI,0,1,J122803.3+173323,1,31.71,33.11,0.157,122803+173323,1,25.7,0.9,,,,,,,J122803.2+173322,1,39.219,0.295,40.061,0.518,1110,1110,0.185,0.321,1.532,,,122803.31+173323.3,good,,,U,U,U,ND
122810.20+565604.5,187.0425344410289,56.93458593211448,3.361,PIPE,0,2,J122810.2+565604,1,9.71,9.12,0.144,122810+565605,3,10.1,0.5,,,,,,,,,,,,,1100,1300,0.057,1.097,,,,122810.20+565604.5,cand A,,,U,U,ND,ND
122819.25+023229.4,187.0802287429968,2.541501461221118,3.141,VI,0,1,J122819.2+023229,1,111.11,111.05,1.721,122818+023229,1,60,1.8,,,,,,,J122819.2+023229,1,168.467,4.241,183.204,7.778,1110,1110,0.249,5.191,0.433,,,122819.25+023229.4,good,,,U,U,U,ND
122834.88+484845.9,187.1453535695853,48.81275696625966,3.122,VI,0,1,J122834.8+484846,1,3.11,2.82,0.133,,,,,,,,,,,,,,,,,1000,1000,0.378,,,,,122834.88+484845.9,good,,,U,ND,ND,ND
122851.64+183617.9,187.2151686473405,18.60498325174965,3.002,VI,0,1,J122851.6+183618,1,1.96,1.4,0.134,,,,,,,,,,,J122851.5+183618,1,3.038,0.32,2.789,0.524,1010,1010,0.404,,1.075,,,122851.64+183617.9,good,,,U,ND,U,ND
122855.03+413031.8,187.2293014830858,41.50885597331278,3.563,VI,0,1,J122855.0+413031,1,33.94,34.37,0.133,122855+413032,1,38.3,1.8,,,,,,,,,,,,,1100,1100,0.121,0.623,,,,122855.03+413031.8,good,,,U,U,ND,ND
122858.89+091213.1,187.24540734237385,9.20366574281519,3.293,VI,0,1,,,,,,,,,,J122901+091109,3,0.229903,0.032247,0.218243,0.0364619,,,,,,,0001,0003,,,,72.587,0.949,122858.89+091213.1,rejected B,cp,,ND,ND,ND,Ucp
122901.54+425802.0,187.25644106228063,42.96723446347984,3.214,VI,0,1,J122901.5+425802,1,1.16,1.61,0.137,122902+425801,3,3.1,0.6,,,,,,,,,,,,,1100,1300,0.339,10.168,,,,122901.54+425802.0,cand B,2 rejected by cp and mix,1 good,U,Eoff,ND,ND
122942.24+580103.7,187.42604118974555,58.01770481928377,3.204,VI,0,1,J122942.2+580104,1,1.66,1.74,0.155,122941+580104,3,13.2,1.1,,,,,,,,,,,,,1100,1300,0.288,9.941,,,,122942.24+580103.7,cand B,2 dominated by radio,1 good,M,Eoff,ND,ND
123044.87+555334.3,187.68695846514413,55.89286283762913,3.138,VI,0,1,J123044.8+555334,1,30.09,32.55,0.136,123044+555334,1,34.3,1.1,,,,,,,,,,,,,1100,1100,0.131,0.355,,,,123044.87+555334.3,good,,,U,U,ND,ND
123101.70+475653.4,187.75710706708077,47.948188258707866,3.12,VI,4,1,,,,,,123101+475653,1,44.5,1.4,,,,,,,,,,,,,0100,0100,,1.36,,,,123101.70+475653.4,good,,,ND,U,ND,ND
123128.23+184714.3,187.86762787690725,18.787308334114904,3.326,VI,0,1,J123128.2+184714,1,11.31,11.17,0.146,123128+184713,1,14.4,1.1,,,,,,,J123128.1+184713,1,10.299,0.349,10.547,0.616,1110,1110,0.277,1.571,0.985,,,123128.23+184714.3,good B,,nearby source affect 2,U,Uaf,U,ND
123132.37+013814.1,187.88490160218737,1.637251784333271,3.185,VI,64,1,J123132.3+013814,1,11.51,8.57,0.811,123133+013803,3,6.3,0.4,,,,,,,J123132.4+013814,3,20.551,1.907,22.582,3.538,1110,1330,0.625,15.808,1.203,,,123132.37+013814.1,cand B,radio affect 2,2 offset,U,Uoff,U,ND
123134.25+440913.4,187.8927172573603,44.1537476444995,3.071,VI,0,1,J123134.2+440913,1,5.93,6.2,0.131,123134+440919,3,6.4,1,,,,,,,,,,,,,1100,1300,0.237,6.546,,,,123134.25+440913.4,good B,,2 slightly affected by cp,U,Uaf,ND,ND
123142.17+381658.9,187.92571149272553,38.2830382579936,4.131,VI,0,1,J123142.1+381659,1,20.44,24.04,0.134,123142+381658,1,25.7,0.9,,,,,,,,,,,,,1100,1100,0.504,1.453,,,,123142.17+381658.9,good,,,SE,U,ND,ND
123231.50+422048.6,188.13128608214413,42.34684334521289,3.243,VI,4,1,J123231.5+422048,1,7.2,6.75,0.132,123231+422051,3,7.8,0.5,,,,,,,,,,,,,1100,1300,0.123,3.872,,,,123231.50+422048.6,good,,,U,U,ND,ND
123232.05+421804.7,188.13356194896335,42.30132565901708,3.235,VI,0,1,,,,,,123231+421742,3,4.9,0.5,,,,,,,,,,,,,0100,0300,,22.55,,,,123232.05+421804.7,rejected B,cp,,ND,Ucp,ND,ND
123237.49+520343.8,188.15622562783815,52.06217513993902,4.61,VI,0,1,J123237.5+520343,1,3.65,4.54,0.146,123237+520347,3,3.5,0.5,,,,,,,,,,,,,1100,1300,0.182,4.42,,,,123237.49+520343.8,cand B,2 weak and dominate by cp,1 good,U,Eoff,ND,ND
123239.66+232707.5,188.16525445612268,23.45209597505583,3.467,VI,0,1,J123239.7+232707,1,2.23,2.4,0.135,123239+232713,3,2.7,0.5,,,,,,,J123239.5+232706,3,2.864,0.308,2.642,0.511,1110,1330,0.789,6.143,1.521,,,123239.66+232707.5,good B,,2 affected by cp,U,Uaf,U,ND
123252.29+191854.8,188.21789143343568,19.315222693314546,3.171,VI,0,1,J123252.3+191855,1,1,1.08,0.134,,,,,,,,,,,,,,,,,1000,1000,0.787,,,,,123252.29+191854.8,good,,,U,ND,ND,ND
123315.94+313218.4,188.31642731223096,31.538463280207516,3.193,VI,4,1,J123315.9+313218,1,4.01,3.83,0.142,123315+313223,1,4,0.4,,,,,,,,,,,,,1100,1100,0.214,8.11,,,,123315.94+313218.4,good,,2 ext,U,U,ND,ND
123317.97+310148.6,188.32490556109843,31.030176218463,3.06,VI,0,1,J123318.0+310148,1,1.15,1.32,0.132,,,,,,,,,,,,,,,,,1000,1000,0.623,,,,,123317.97+310148.6,good,,,U,ND,ND,ND
123318.17+134724.5,188.3257492470964,13.790140310538968,3.08,VI,0,1,J123318.1+134724,1,4.34,4.22,0.155,,,,,,,,,,,,,,,,,1000,1000,0.25,,,,,123318.17+134724.5,good,,,U,ND,ND,ND
123405.35+131404.9,188.5222973056193,13.234716457318562,3.412,VI,0,1,J123405.3+131404,1,1.47,0.96,0.141,,,,,,,,,,,,,,,,,1000,1000,0.145,,,,,123405.35+131404.9,good,,,U,ND,ND,ND
123427.24+451955.5,188.61352249837043,45.332108213616415,3.466,VI,0,1,J123427.2+451955,1,2.07,2.41,0.127,,,,,,,,,,,,,,,,,1000,1000,0.394,,,,,123427.24+451955.5,good,,,U,ND,ND,ND
123431.72+645556.5,188.63218260045227,64.93237701234304,3.045,VI,0,1,,,,,,123431+645555,1,92.8,2.8,,,,,,,,,,,,,0100,0100,,1.565,,,,123431.72+645556.5,good,,,ND,U,ND,ND
123449.99+375530.3,188.708332406941,37.925110345586575,3.137,VI,0,1,J123450.0+375530,1,1.61,1.27,0.131,,,,,,,,,,,,,,,,,1000,1000,0.146,,,,,123449.99+375530.3,good,,,U,ND,ND,ND
123503.04-000331.7,188.76267155376917,-0.058814329,4.685,VI,0,1,J123503.0-000331,1,18.27,18.35,0.153,123503-000332,3,18.1,0.7,,,,,,,J123503.0-000331,3,17.409,1.017,18.109,1.809,1110,1330,0.025,0.497,0.502,,,123503.04-000331.7,good,,like a RG,U,OII,U,ND
123506.31+401510.7,188.776298,40.252979,3.08,DR6Q_HW,-1,1,J123506.3+401510,1,18.14,18.19,0.142,123506+401510,1,19.5,0.7,,,,,,,,,,,,,1100,1100,0.081,1.37,,,,123506.31+401510.7,good,,,U,U,ND,ND
123508.57+243121.4,188.7857385607051,24.52262533685626,3.006,VI,0,1,J123508.6+243121,1,2.21,2.91,0.143,,,,,,,,,,,J123508.4+243123,3,3.716,0.646,4.243,1.24,1010,1030,0.419,,2.853,,,123508.57+243121.4,good,,,U,ND,U,ND
123511.59+073330.7,188.7983213693466,7.558532640344467,3.02,VI,64,1,J123511.6+073330,1,10.29,11.28,0.15,123511+073329,1,12.9,0.6,,,,,,,J123511.5+073331,1,14.975,0.318,15.735,0.569,1110,1110,0.18,1.74,0.826,,,123511.59+073330.7,good,,,U,U,U,ND
123528.03+053806.4,188.86681520247893,5.635121239902904,3.28,VI,0,1,,,,,,123527+053802,3,21.7,1.2,J123527+053739,3,0.198665,0.026847,0.23027,0.036847,J123527.8+053800,3,25.695,0.586,45.01,2.005,0111,0333,,6.526,6.304,28.129,1.159,123528.03+053806.4,rejected B,dominated by cp,cp RG,ND,Ecp,FRIIcp,Ecp
123533.75+441738.2,188.89062937455745,44.293953287010005,3.5,VI,0,1,J123533.7+441738,1,4.12,4.13,0.141,123534+441735,3,4.3,0.4,,,,,,,,,,,,,1100,1300,0.215,4.188,,,,123533.75+441738.2,good B,,2 slightly affected by cp,U,Uaf,ND,ND
123544.83+321945.8,188.93682990916423,32.329412035715784,3.875,VI,0,1,J123544.8+321945,1,1.03,1.41,0.135,,,,,,,,,,,,,,,,,1000,1000,0.041,,,,,123544.83+321945.8,good,,,U,ND,ND,ND
123604.19+030341.8,189.01747399999311,3.061631621282933,4.577,VI,0,1,J123604.1+030341,1,2.03,2.1,0.138,,,,,,,,,,,J123604.1+030340,1,3.273,0.546,4.112,1.109,1010,1010,0.483,,1.833,,,123604.19+030341.8,good,,,U,ND,U,ND
123624.22+462754.4,189.10094061125352,46.4651159991015,3.568,VI,4,1,J123624.2+462754,1,1.1,1.76,0.142,,,,,,,,,,,,,,,,,1000,1000,0.498,,,,,123624.22+462754.4,good,,,U,ND,ND,ND
123635.08+252611.5,189.1461856485523,25.436538651685236,3.09,VI,0,1,J123635.0+252611,1,5.24,4.74,0.147,123634+252615,3,3.3,0.5,,,,,,,J123635.1+252611,1,4.643,0.309,5.157,0.576,1110,1310,0.129,9.354,0.596,,,123635.08+252611.5,good,,,U,U,U,ND
123638.55+381043.2,189.16064798929443,38.178672628036566,3.494,VI,0,1,J123638.5+381043,1,3.82,3.73,0.136,123638+381041,1,3.8,0.4,,,,,,,,,,,,,1100,1100,0.267,2.191,,,,123638.55+381043.2,good,,,U,U,ND,ND
123726.25+651724.3,189.3594144831027,65.29010880648974,4.298,VI,0,1,,,,,,123726+651725,1,25.5,0.9,,,,,,,,,,,,,0100,0100,,0.971,,,,123726.25+651724.3,good,,,ND,U,ND,ND
123728.33+521737.4,189.36805951026517,52.29372466382929,3.42,VI,68,1,,,,,,123727+521721,3,3.4,0.5,,,,,,,,,,,,,0100,0300,,16.811,,,,123728.33+521737.4,rejected B,dominate by radio,,ND,Uoff,ND,ND
123741.92+075939.9,189.42469615610344,7.994427128812906,3.107,VI,4,1,J123741.9+075939,1,59.65,60.76,0.139,123741+075940,3,61.6,1.9,,,,,,,J123741.9+075940,1,78.613,0.347,80.185,0.608,1110,1310,0.114,0.898,0.407,,,123741.92+075939.9,good,,,U,U,U,ND
123748.99+012607.0,189.4541316947629,1.4352825907644635,3.159,VI,0,1,J123749.0+012607,1,8.12,7.87,0.136,123749+012607,1,8.4,1,,,,,,,J123748.8+012607,1,5.436,0.91,8.932,2.242,1110,1110,0.157,1.883,1.86,,,123748.99+012607.0,good,,,U,U,U,ND
123804.75+352821.3,189.51982513075984,35.47259430599107,3.118,VI,0,1,,,,,,123804+352828,1,3,0.5,,,,,,,,,,,,,0100,0100,,7.567,,,,123804.75+352821.3,good B,,affected by radio,ND,Uaf,ND,ND
123824.93+422835.9,189.60391172766208,42.47666655586546,3.225,VI,4,1,J123824.9+422835,1,72.95,73.93,0.141,123824+422837,1,77.3,2.4,,,,,,,,,,,,,1100,1100,0.063,1.032,,,,123824.93+422835.9,good,,,U,U,ND,ND
123854.53+193648.6,189.72723988067008,19.613503130442307,3.374,VI,0,1,J123854.5+193648,1,32.33,33.15,0.141,123854+193647,1,32.4,1.1,,,,,,,J123854.4+193648,1,29.454,0.297,31.147,0.534,1110,1110,0.127,1.323,0.725,,,123854.53+193648.6,good,,,U,U,U,ND
123903.12+084937.8,189.76302373451188,8.827176764766044,3.292,VI,4,1,J123903.1+084938,1,10.25,10.24,0.145,,,,,,,,,,,,,,,,,1000,1000,0.265,,,,,123903.12+084937.8,good,,,U,ND,ND,ND
123936.33+361404.2,189.90141365628733,36.234510410873746,3.115,VI,0,1,J123936.3+361404,1,1.38,1.03,0.141,,,,,,,,,,,,,,,,,1000,1000,0.413,,,,,123936.33+361404.2,good,,,U,ND,ND,ND
123940.73+161534.6,189.9197382342223,16.259628798942536,3.195,VI,0,1,J123940.6+161535,1,1.22,0.73,0.149,,,,,,,,,,,,,,,,,1000,1000,0.964,,,,,123940.73+161534.6,good,,,U,ND,ND,ND
123945.51+313705.9,189.93964004858765,31.61831536067939,3.014,VI,0,1,J123945.5+313705,1,1.56,0.89,0.143,,,,,,,,,,,,,,,,,1000,1000,0.403,,,,,123945.51+313705.9,good,,,U,ND,ND,ND
123946.77+650832.5,189.9448814196056,65.14237402243222,3.118,VI,0,1,,,,,,123947+650811,3,5.3,0.5,,,,,,,,,,,,,0100,0300,,21.269,,,,123946.77+650832.5,rejected B,opt,,ND,Ucp,ND,ND
124013.30+613845.4,190.0554460040891,61.64595287066792,3.415,VI,0,1,J124013.2+613845,1,1.2,1.4,0.154,124013+613849,3,3.4,0.5,,,,,,,,,,,,,1100,1300,0.299,3.69,,,,124013.30+613845.4,good B,,2 slightly affected by cp,U,SEaf,ND,ND
124039.72+323913.5,190.1655216316122,32.653771191437585,3.132,VI,0,1,J124039.7+323913,1,1.5,1.06,0.15,,,,,,,,,,,,,,,,,1000,1000,0.105,,,,,124039.72+323913.5,good,,,U,ND,ND,ND
124047.54+240549.5,190.19811253782177,24.097093044456656,3.58,VI,64,1,,,,,,,,,,J124048+240454,3,0.650493,0.071108,0.74419,0.0953764,,,,,,,0001,0003,,,,58.502,1.144,124047.54+240549.5,rejected B,cp,,ND,ND,ND,Ucp
124054.91+543652.2,190.22880092285865,54.61450411559609,3.938,VI,0,1,J124054.9+543652,1,14.89,15.09,0.149,124054+543652,1,13.8,0.6,,,,,,,,,,,,,1100,1100,0.161,0.518,,,,124054.91+543652.2,good,,,U,U,ND,ND
124114.59+252426.8,190.31080352812768,25.40746774936436,3.053,VI,0,1,J124114.5+252426,1,43.82,44.83,0.142,124114+252428,1,39.2,1.2,,,,,,,J124114.5+252426,1,49.146,0.343,50.464,0.605,1110,1110,0.004,1.177,0.291,,,124114.59+252426.8,good,,,U,U,U,ND
124122.03+294620.5,190.34182144786243,29.772385308981004,3.295,VI,0,1,J124122.0+294620,1,76.62,77.51,0.129,124121+294620,3,72.5,2.2,,,,,,,,,,,,,1100,1300,0.279,1.037,,,,124122.03+294620.5,good,,,U,U,ND,ND
124150.06+560126.9,190.4586188571813,56.024156767733864,3.418,VI,4,1,,,,,,124150+560125,1,40.8,1.3,,,,,,,,,,,,,0100,0100,,1.662,,,,124150.06+560126.9,good,,ext opt?,ND,U,ND,ND
124153.46+084154.5,190.47276696534885,8.698499271552834,3.354,VI,0,1,,,,,,,,,,,,,,,,J124153.9+084148,1,2.59,0.292,3.592,0.635,0010,0010,,,8.714,,,124153.46+084154.5,cand B,can be radio,,ND,ND,Uoff,ND
124204.28+625712.0,190.5178331271583,62.95336023849617,3.316,VI,0,1,J124204.2+625711,1,1.78,0.88,0.141,,,,,,,,,,,,,,,,,1000,1000,0.362,,,,,124204.28+625712.0,good,,,U,ND,ND,ND
124209.81+372005.6,190.54088864244255,37.33490154017678,3.824,VI,0,1,J124209.8+372005,1,644.79,662.38,0.18,124209+372006,1,640.7,19.2,,,,,,,,,,,,,1100,1100,0.206,0.395,,,,124209.81+372005.6,good,,,U,U,ND,ND
124210.76+024049.3,190.54483514301123,2.6803641655233044,3.175,VI,0,1,J124210.7+024049,1,3.44,3.12,0.138,,,,,J124214+024025,3,0.113904,0.01956,0.122887,0.0266321,,,,,,,1001,1003,0.16,,,59.011,1.079,124210.76+024049.3,cand B,radio dominate 4,reject 4,U,ND,ND,Ecp
124230.57+542257.3,190.62740828396448,54.38261022855111,4.734,VI,0,1,J124230.6+542257,1,19.74,20.21,0.129,124230+542256,1,19.7,0.7,,,,,,,,,,,,,1100,1100,0.217,0.805,,,,124230.57+542257.3,good,,,U,U,ND,ND
124231.32+172806.3,190.6305133947783,17.468422146965185,3.215,VI,0,1,J124231.3+172806,1,2.08,1.69,0.141,124231+172809,3,2.5,0.5,,,,,,,J124230.9+172805,1,2.42,0.479,2.681,0.89,1110,1310,0.181,3.444,4.801,,,124231.32+172806.3,good,,,U,U,U,ND
124258.19+300939.2,190.74247137885655,30.160912138491938,3.555,VI,4,1,J124258.2+300939,1,3.61,3.14,0.139,,,,,,,,,,,,,,,,,1000,1000,0.238,,,,,124258.19+300939.2,good,,,U,ND,ND,ND
124316.56+224320.2,190.81901636163525,22.722290983894194,3.131,VI,0,1,,,,,,,,,,J124317+224422,3,1.022379,0.081856,0.91935,0.0848169,,,,,,,0001,0003,,,,63.813,0.899,124316.56+224320.2,rejected B,cp,,ND,ND,ND,Ucp
124318.91+395117.7,190.82880384180197,39.85492272114117,4.079,PIPE,4,3,,,,,,124318+395117,1,50.5,1.6,,,,,,,,,,,,,0100,0100,,0.941,,,,124318.91+395117.7,rejected A,redshift unreliable,,,,,
124321.03+110129.2,190.83764220405843,11.024797394334428,3.086,VI,0,1,J124321.0+110128,1,17.24,18,0.137,124321+110127,1,20.2,1,,,,,,,J124320.9+110128,1,23.237,2.641,25.104,4.84,1110,1110,0.424,2.838,1.4,,,124321.03+110129.2,good,,,U,U,U,ND
124323.16+235842.2,190.8465159371779,23.978408378238942,3.48,VI,0,1,J124323.1+235841,1,57.65,63.44,0.135,124323+235841,1,61.5,1.9,,,,,,,J124323.1+235841,1,96.455,0.552,101.311,0.988,1110,1110,0.351,0.905,0.407,,,124323.16+235842.2,good,,,U,U,U,ND
124350.37+311918.5,190.9598843400697,31.321825537351813,3.321,VI,0,1,J124350.3+311918,1,1.56,1.58,0.137,,,,,,,,,,,,,,,,,1000,1000,1.017,,,,,124350.37+311918.5,good,,,U,ND,ND,ND
124353.95+072015.4,190.9748314330651,7.33762983344957,3.186,VI,0,1,J124353.9+072015,1,2.53,2.29,0.151,124353+072013,3,3.3,0.5,,,,,,,J124354.0+072017,3,2.391,0.385,6.278,1.342,1110,1330,0.54,3.112,3.128,,,124353.95+072015.4,good,,,U,SE,SE,ND
124411.34+302049.1,191.04726121988384,30.346984455472622,3.269,VI,0,1,J124411.2+302049,1,4.6,4.93,0.141,124411+302048,3,5.2,0.4,,,,,,,,,,,,,1100,1300,0.628,2.196,,,,124411.34+302049.1,good,,,U,U,ND,ND
124443.05+060934.6,191.1794129973584,6.1596265871214975,3.795,VI,0,1,J124443.0+060935,1,1.28,1.37,0.138,,,,,,,,,,,,,,,,,1000,1000,0.599,,,,,124443.05+060934.6,good,,,U,ND,ND,ND
124532.60+013833.8,191.3858481747788,1.6427285611024476,3.271,VI,0,1,J124532.6+013833,1,5.21,4.8,0.117,124532+013833,3,6.6,0.5,,,,,,,J124532.5+013835,1,8.472,0.594,8.878,1.063,1110,1310,0.197,4.873,2.2,,,124532.60+013833.8,good B,,2 affected by cp,U,Uaf,U,ND
124535.85+482557.9,191.3994023112676,48.43277253281933,3.205,VI,0,1,J124535.8+482558,1,8.16,7.79,0.136,124535+482558,3,8.3,0.5,,,,,,,,,,,,,1100,1300,0.078,0.983,,,,124535.85+482557.9,good,,,U,U,ND,ND
124546.58+554527.0,191.4440865715303,55.75751382659514,4.432,VI,0,1,J124546.5+554526,1,3.91,4.69,0.15,124547+554526,3,4.4,0.5,,,,,,,,,,,,,1100,1300,0.119,4.253,,,,124546.58+554527.0,good B,,2 slightly affected by cp,U,SEaf,ND,ND
124612.88+020852.0,191.55367526340692,2.147799858655105,3.223,VI,0,1,J124612.8+020851,1,4.32,4.67,0.154,124612+020834,3,10.9,1.2,,,,,,,,,,,,,1100,1300,0.586,18.021,,,,124612.88+020852.0,cand B,2 mixed by a nearby source,1 good,SE,Eoff,ND,ND
124658.82+120854.7,191.74511741814996,12.148534196068146,3.795,VI,0,1,J124658.8+120854,1,1.07,1.45,0.147,,,,,,,,,,,,,,,,,1000,1000,0.71,,,,,124658.82+120854.7,good,,,U,ND,ND,ND
124704.46+520537.1,191.76860057451432,52.09364711420999,3.257,VI,0,1,J124704.4+520538,1,1.74,2.79,0.137,,,,,,,,,,,,,,,,,1000,1000,1.299,,,,,124704.46+520537.1,good,,,U,ND,ND,ND
124715.71+561135.0,191.81549765919783,56.19308018596241,4.128,VI,0,1,J124715.7+561134,1,37.17,38.49,0.167,124715+561134,1,31.1,1,,,,,,,,,,,,,1100,1100,0.326,0.549,,,,124715.71+561135.0,good,,,U,U,ND,ND
124728.05+554131.7,191.86690520117753,55.69215770243984,3.176,VI,0,1,J124728.1+554131,1,3.15,2.77,0.152,124727+554134,1,2.8,0.5,,,,,,,,,,,,,1100,1100,0.394,4.47,,,,124728.05+554131.7,good,,,U,U,ND,ND
124826.56+653640.4,192.1106988228143,65.61122477979619,3.337,VI,0,1,,,,,,124826+653646,3,5.2,0.5,,,,,,,,,,,,,0100,0300,,6.349,,,,124826.56+653640.4,cand B,affected by radio,,ND,Maf,ND,ND
124856.14+220349.0,192.233932124438,22.063612470981433,3.812,VI,0,1,J124856.1+220349,1,2.49,2.29,0.147,,,,,,,,,,,J124856.2+220348,3,2.136,0.426,2.663,0.86,1010,1030,0.2,,1.603,,,124856.14+220349.0,good,,3 affected by cp,U,ND,U,ND
124903.93+221148.3,192.26637949577767,22.19676656336507,3.339,VI,0,1,J124903.9+221148,1,76.56,79.25,0.135,124904+221148,1,77.8,2.4,,,,,,,J124903.9+221148,1,108.09,0.428,112.513,0.762,1110,1110,0.536,1.404,0.207,,,124903.93+221148.3,good,,,U,U,U,ND
124943.67+152707.0,192.4319591264882,15.451959059803446,4.017,VI,0,1,J124943.6+152707,1,1.75,2.01,0.133,,,,,,,,,,,,,,,,,1000,1000,0.105,,,,,124943.67+152707.0,good,,,U,ND,ND,ND
124946.93+032739.4,192.44557114699916,3.460971512727758,3.095,VI,0,1,,,,,,124946+032725,3,10.8,0.5,,,,,,,,,,,,,0100,0300,,17.461,,,,124946.93+032739.4,rejected B,cp,,ND,Ucp,ND,ND
125019.16-030525.3,192.57985297609653,-3.090378655,3.11,VI,0,1,J125019.1-030524,1,16.02,17.59,0.152,125019-030525,1,15,0.6,,,,,,,J125019.1-030524,1,12.714,0.536,13.337,0.961,1110,1110,0.696,1.743,0.915,,,125019.16-030525.3,good,,,U,U,U,ND
125105.44+232300.3,192.7726943867691,23.383425391156663,3.102,VI,0,1,J125105.4+232300,1,1.43,1.22,0.13,,,,,,,,,,,,,,,,,1000,1000,0.592,,,,,125105.44+232300.3,good,,,U,ND,ND,ND
125118.67+130825.3,192.8278232663644,13.140382043842049,3.43,VI,64,1,J125118.6+130825,1,5.37,5.47,0.131,125118+130826,3,5.2,0.4,,,,,,,J125118.6+130825,3,7.177,0.323,7.581,0.582,1110,1330,0.214,1.955,0.545,,,125118.67+130825.3,good,,,U,U,U,ND
125125.46+231808.0,192.85610358480596,23.30222862812154,3.102,VI,0,1,,,,,,125124+231755,3,2.6,0.4,,,,,,,,,,,,,0100,0300,,18.545,,,,125125.46+231808.0,rejected B,cp,,ND,Ucp,ND,ND
125147.15+043810.5,192.946462,4.636258,3.345,DR6Q_HW,-1,1,J125147.1+043811,1,10.97,11.69,0.154,125147+043809,1,9.5,0.5,,,,,,,J125147.1+043810,1,18.936,0.403,20.264,0.73,1110,1110,0.676,2.217,0.538,,,125147.15+043810.5,good,,,U,U,U,ND
125202.38+440420.2,193.0099240312055,44.07229856321472,3.21,PIPE,0,2,,,,,,125202+440438,3,3.9,0.5,,,,,,,,,,,,,0100,0300,,18.367,,,,125202.38+440420.2,rejected B,radio,,ND,FRIIoff,ND,ND
125209.59+265018.4,193.0399693616907,26.838463250472262,3.441,VI,0,1,J125209.6+265018,1,2.66,2.28,0.137,125209+265026,3,2.1,0.4,,,,,,,,,,,,,1100,1300,0.353,8.338,,,,125209.59+265018.4,good B,,2 affected by radio,U,SEaf,ND,ND
125234.03+482345.6,193.14179717607232,48.396009123167715,3.449,VI,0,1,J125234.0+482345,1,1.97,1.82,0.142,,,,,,,,,,,,,,,,,1000,1000,0.195,,,,,125234.03+482345.6,good,,,U,ND,ND,ND
125244.66+282750.0,193.18609304612093,28.463889145830688,3.399,VI,0,1,J125244.6+282749,1,5.45,4.87,0.15,125245+282747,3,4.6,0.4,,,,,,,J125244.5+282749,3,7.206,1.297,6.535,2.109,1110,1330,0.093,5.314,2.133,,,125244.66+282750.0,good,,,U,U,U,ND
125300.15+524803.3,193.25063625177728,52.80094433802259,4.115,VI,0,1,J125300.1+524803,1,55.92,58.51,0.147,125300+524803,1,58,1.8,,,,,,,,,,,,,1100,1100,0.102,0.605,,,,125300.15+524803.3,good,,,U,U,ND,ND
125302.55+120925.7,193.2606401537379,12.157140703524808,3.125,VI,0,1,J125302.5+120925,1,2.53,2.11,0.148,,,,,,,,,,,J125302.4+120924,1,3.76,0.372,3.649,0.633,1010,1010,0.277,,1.828,,,125302.55+120925.7,good,,,U,ND,U,ND
125304.27+184542.9,193.26779149334203,18.76193369935589,3.274,VI,0,1,J125304.2+184542,1,3.6,2.9,0.148,125304+184538,1,2.6,0.4,,,,,,,J125304.4+184543,1,2.831,0.356,3.004,0.642,1110,1110,0.216,5.952,1.999,,,125304.27+184542.9,good,,,U,U,U,ND
125359.30+624257.5,193.49710362289193,62.71599532958473,3.29,VI,0,1,J125359.3+624257,1,13.34,13.6,0.151,125359+624257,1,11.9,0.5,,,,,,,,,,,,,1100,1100,0.28,0.885,,,,125359.30+624257.5,good,,,U,U,ND,ND
125412.15+205359.7,193.55065555476307,20.89992057889867,3.053,VI,0,1,,,,,,,,,,J125411+205443,3,0.461074,0.067028,0.723012,0.134046,,,,,,,0001,0003,,,,45.524,1.568,125412.15+205359.7,rejected B,cp,,ND,ND,ND,Ecp
125451.09+313630.7,193.71288872954096,31.608547090139304,3.028,VI,0,1,J125451.0+313631,1,2.38,2.46,0.142,125451+313627,3,7.5,0.5,,,,,,,,,,,,,1100,1300,0.539,4.511,,,,125451.09+313630.7,cand B,RG?,2 affected by source,M,Eaf,ND,ND
